exchange,trading_date,open,high,low,close,volume,value
HOSE,2017-03-24,5230.0,5440.0,5209.0,5356.0,7262960.0,184668000000.0
HOSE,2017-03-27,5356.0,5440.0,5230.0,5293.0,4647682.0,117551000000.0
HOSE,2017-03-28,5293.0,5314.0,5167.0,5188.0,3883267.0,96843000000.0
HOSE,2017-03-29,5209.0,5230.0,5104.0,5167.0,4693967.0,115082000000.0
HOSE,2017-03-30,5167.0,5251.0,5146.0,5188.0,2636139.0,65286000000.0
HOSE,2017-03-31,5209.0,5251.0,5125.0,5146.0,2374460.0,58282000000.0
HOSE,2017-04-03,5146.0,5251.0,5062.0,5251.0,4561999.0,111603000000.0
HOSE,2017-04-04,5272.0,5398.0,5230.0,5314.0,4282474.0,108483000000.0
HOSE,2017-04-05,5314.0,5398.0,5272.0,5293.0,2922560.0,74204000000.0
HOSE,2017-04-07,5293.0,5293.0,5167.0,5209.0,2654414.0,65673000000.0
HOSE,2017-04-10,5209.0,5251.0,5083.0,5125.0,4172644.0,102278000000.0
HOSE,2017-04-11,5125.0,5125.0,4978.0,4978.0,3447528.0,82954000000.0
HOSE,2017-04-12,4978.0,5020.0,4831.0,4852.0,4187963.0,97894000000.0
HOSE,2017-04-13,4852.0,4936.0,4831.0,4831.0,1942706.0,45023000000.0
HOSE,2017-04-14,4831.0,4873.0,4726.0,4810.0,2869490.0,65466000000.0
HOSE,2017-04-17,4810.0,4894.0,4726.0,4726.0,1791452.0,40827000000.0
HOSE,2017-04-18,4747.0,4810.0,4684.0,4810.0,1966220.0,44539000000.0
HOSE,2017-04-19,4810.0,4810.0,4768.0,4768.0,904604.0,20551000000.0
HOSE,2017-04-20,4768.0,4831.0,4747.0,4768.0,1029547.0,23453000000.0
HOSE,2017-04-21,4768.0,4789.0,4726.0,4768.0,1166146.0,26401000000.0
HOSE,2017-04-24,4726.0,4768.0,4726.0,4726.0,1041557.0,23472000000.0
HOSE,2017-04-25,4684.0,4747.0,4642.0,4642.0,1796943.0,40023000000.0
HOSE,2017-04-26,4684.0,4789.0,4642.0,4768.0,1183165.0,26457000000.0
HOSE,2017-04-27,4768.0,4831.0,4747.0,4768.0,867590.0,19728000000.0
HOSE,2017-04-28,4747.0,4915.0,4663.0,4873.0,3189572.0,72994000000.0
HOSE,2017-05-03,4873.0,5020.0,4873.0,4999.0,2622355.0,62039000000.0
HOSE,2017-05-04,5020.0,5041.0,4957.0,4999.0,1511935.0,35962000000.0
HOSE,2017-05-05,4999.0,5041.0,4915.0,4936.0,1540483.0,36396000000.0
HOSE,2017-05-08,4915.0,4957.0,4831.0,4852.0,1334252.0,31023000000.0
HOSE,2017-05-09,4852.0,4999.0,4831.0,4978.0,1873308.0,44004000000.0
HOSE,2017-05-10,5020.0,5041.0,4957.0,4978.0,1722684.0,40966000000.0
HOSE,2017-05-11,4978.0,5020.0,4915.0,4915.0,1225352.0,29037000000.0
HOSE,2017-05-12,4957.0,4978.0,4915.0,4957.0,1408743.0,33122000000.0
HOSE,2017-05-15,4957.0,4978.0,4894.0,4936.0,1557823.0,36506000000.0
HOSE,2017-05-16,4894.0,5104.0,4894.0,5020.0,4063912.0,97255000000.0
HOSE,2017-05-17,5020.0,5125.0,5020.0,5125.0,2463380.0,59486000000.0
HOSE,2017-05-18,5125.0,5272.0,5083.0,5146.0,4440070.0,109892000000.0
HOSE,2017-05-19,5146.0,5272.0,5104.0,5188.0,3380097.0,83854000000.0
HOSE,2017-05-22,5188.0,5398.0,5188.0,5272.0,8110171.0,204709000000.0
HOSE,2017-05-23,5293.0,5335.0,5146.0,5146.0,3154806.0,78807000000.0
HOSE,2017-05-24,5146.0,5356.0,5146.0,5293.0,2741337.0,68779000000.0
HOSE,2017-05-25,5314.0,5419.0,5272.0,5272.0,4482961.0,113832000000.0
HOSE,2017-05-26,5272.0,5293.0,5230.0,5251.0,1931186.0,48320000000.0
HOSE,2017-05-29,5209.0,5356.0,5209.0,5272.0,2434669.0,61354000000.0
HOSE,2017-05-30,5272.0,5377.0,5230.0,5251.0,3271836.0,82629000000.0
HOSE,2017-05-31,5230.0,5335.0,5230.0,5251.0,1808309.0,45382000000.0
HOSE,2017-06-01,5251.0,5335.0,5209.0,5209.0,2213737.0,55436000000.0
HOSE,2017-06-02,5209.0,5230.0,5125.0,5188.0,2358110.0,58193000000.0
HOSE,2017-06-05,5188.0,5293.0,5188.0,5209.0,2071223.0,51727000000.0
HOSE,2017-06-06,5293.0,5314.0,5230.0,5314.0,2786052.0,69921000000.0
HOSE,2017-06-07,5356.0,5608.0,5293.0,5545.0,9677631.0,252694050000.0
HOSE,2017-06-08,5545.0,5587.0,5440.0,5482.0,1793086.0,46986100000.0
HOSE,2017-06-09,5461.0,5566.0,5461.0,5503.0,1633448.0,42966710000.0
HOSE,2017-06-12,5503.0,5545.0,5440.0,5461.0,2711450.0,70822120000.0
HOSE,2017-06-13,5461.0,5629.0,5440.0,5566.0,2560207.0,67197620000.0
HOSE,2017-06-14,5587.0,5650.0,5566.0,5608.0,2095019.0,55933330000.0
HOSE,2017-06-15,5608.0,5629.0,5545.0,5545.0,2027588.0,53871020000.0
HOSE,2017-06-16,5545.0,5566.0,5524.0,5545.0,1073742.0,28372478000.0
HOSE,2017-06-19,5587.0,5608.0,5545.0,5587.0,2509473.0,66643830000.0
HOSE,2017-06-20,5608.0,5692.0,5608.0,5629.0,2009016.0,53890445000.0
HOSE,2017-06-21,5629.0,5650.0,5482.0,5524.0,3907011.0,103092000000.0
HOSE,2017-06-22,5524.0,5566.0,5482.0,5482.0,1990597.0,52167823000.0
HOSE,2017-06-23,5461.0,5482.0,5377.0,5398.0,2881921.0,74257960000.0
HOSE,2017-06-26,5398.0,5503.0,5398.0,5482.0,1201089.0,31158740000.0
HOSE,2017-06-27,5461.0,5503.0,5419.0,5440.0,681015.0,17675940000.0
HOSE,2017-06-28,5419.0,5461.0,5377.0,5419.0,861040.0,22187717000.0
HOSE,2017-06-29,5419.0,5482.0,5419.0,5461.0,928253.0,24112574000.0
HOSE,2017-06-30,5482.0,5503.0,5440.0,5440.0,663360.0,17245000000.0
HOSE,2017-07-03,5461.0,5608.0,5461.0,5545.0,2832824.0,74744140000.0
HOSE,2017-07-04,5545.0,5587.0,5482.0,5503.0,913620.0,24027353000.0
HOSE,2017-07-05,5503.0,5587.0,5482.0,5566.0,1489515.0,39343858000.0
HOSE,2017-07-06,5566.0,5587.0,5524.0,5566.0,1436039.0,38036370000.0
HOSE,2017-07-07,5566.0,5650.0,5524.0,5566.0,2656919.0,70626370000.0
HOSE,2017-07-10,5566.0,5587.0,5419.0,5440.0,2657063.0,69397275000.0
HOSE,2017-07-11,5440.0,5461.0,5398.0,5440.0,1562679.0,40431542000.0
HOSE,2017-07-12,5440.0,5503.0,5440.0,5440.0,1160871.0,30165330000.0
HOSE,2017-07-13,5440.0,5461.0,5398.0,5440.0,734955.0,18958457000.0
HOSE,2017-07-14,5461.0,5461.0,5398.0,5419.0,366894.0,9474396000.0
HOSE,2017-07-17,5419.0,5419.0,5230.0,5230.0,3160757.0,80149580000.0
HOSE,2017-07-18,5230.0,5314.0,5209.0,5272.0,2229835.0,55899100000.0
HOSE,2017-07-19,5272.0,5314.0,5272.0,5272.0,584611.0,14715819000.0
HOSE,2017-07-20,5272.0,5293.0,5230.0,5293.0,731184.0,18306085000.0
HOSE,2017-07-21,5293.0,5314.0,5251.0,5251.0,357297.0,8964815000.0
HOSE,2017-07-24,5251.0,5251.0,5125.0,5188.0,1117565.0,27642714000.0
HOSE,2017-07-25,5230.0,5272.0,5209.0,5272.0,808354.0,20165573000.0
HOSE,2017-07-26,5272.0,5398.0,5272.0,5377.0,651186.0,16571998000.0
HOSE,2017-07-27,5314.0,5398.0,5272.0,5335.0,581124.0,14837345000.0
HOSE,2017-07-28,5356.0,5440.0,5356.0,5419.0,718964.0,18514883000.0
HOSE,2017-07-31,5461.0,5503.0,5419.0,5461.0,1567378.0,40734867000.0
HOSE,2017-08-01,5482.0,5566.0,5482.0,5482.0,1566838.0,41116357000.0
HOSE,2017-08-02,5440.0,5482.0,5398.0,5482.0,1578560.0,40956030000.0
HOSE,2017-08-03,5482.0,5482.0,5419.0,5461.0,936752.0,24280769000.0
HOSE,2017-08-04,5419.0,5440.0,5398.0,5419.0,1200627.0,30959059000.0
HOSE,2017-08-07,5419.0,5524.0,5419.0,5461.0,1478734.0,38487044000.0
HOSE,2017-08-08,5545.0,5566.0,5440.0,5461.0,382940.0,9947912000.0
HOSE,2017-08-09,5461.0,5461.0,5335.0,5377.0,1649412.0,42300660000.0
HOSE,2017-08-10,5335.0,5398.0,5314.0,5335.0,1139760.0,28967380000.0
HOSE,2017-08-11,5356.0,5356.0,5314.0,5335.0,774623.0,19696790000.0
HOSE,2017-08-14,5314.0,5398.0,5314.0,5398.0,657975.0,16800711000.0
HOSE,2017-08-15,5398.0,5440.0,5398.0,5419.0,799795.0,20643000000.0
HOSE,2017-08-16,5419.0,5440.0,5398.0,5440.0,487273.0,12566847000.0
HOSE,2017-08-17,5461.0,5482.0,5377.0,5377.0,553039.0,14284385000.0
HOSE,2017-08-18,5356.0,5398.0,5293.0,5398.0,1175485.0,30055094000.0
HOSE,2017-08-21,5398.0,5629.0,5398.0,5503.0,4413094.0,116442040000.0
HOSE,2017-08-22,5524.0,5566.0,5461.0,5503.0,986115.0,25851863000.0
HOSE,2017-08-23,5482.0,5566.0,5482.0,5545.0,740021.0,19465423000.0
HOSE,2017-08-24,5545.0,5797.0,5545.0,5755.0,7254759.0,196012930000.0
HOSE,2017-08-25,5755.0,5944.0,5755.0,5797.0,2024567.0,56374997000.0
HOSE,2017-08-28,5797.0,6028.0,5797.0,5986.0,2649215.0,74708050000.0
HOSE,2017-08-29,5986.0,6196.0,5902.0,6007.0,4269159.0,123161640000.0
HOSE,2017-08-30,6007.0,6070.0,5944.0,5986.0,1653058.0,47243950000.0
HOSE,2017-08-31,6007.0,6196.0,6007.0,6028.0,2318417.0,67320865000.0
HOSE,2017-09-01,6028.0,6049.0,5923.0,6007.0,709220.0,20190941000.0
HOSE,2017-09-05,6007.0,6133.0,6007.0,6091.0,990815.0,28700705000.0
HOSE,2017-09-06,6112.0,6112.0,6028.0,6070.0,626895.0,18055676000.0
HOSE,2017-09-07,6070.0,6112.0,5986.0,6007.0,1174302.0,33785020000.0
HOSE,2017-09-08,6007.0,6028.0,5881.0,5902.0,1334473.0,37756560000.0
HOSE,2017-09-11,5881.0,5986.0,5776.0,5776.0,2132362.0,59312857000.0
HOSE,2017-09-12,5776.0,5902.0,5755.0,5839.0,1235103.0,34200574000.0
HOSE,2017-09-13,5860.0,5965.0,5839.0,5965.0,677371.0,19080212000.0
HOSE,2017-09-14,5944.0,5986.0,5902.0,5923.0,1994968.0,56562300000.0
HOSE,2017-09-15,5923.0,5986.0,5881.0,5902.0,1606884.0,45191803000.0
HOSE,2017-09-18,5902.0,6007.0,5902.0,5923.0,1222983.0,34743665000.0
HOSE,2017-09-19,5923.0,6028.0,5902.0,5902.0,1331569.0,37877297000.0
HOSE,2017-09-20,5944.0,5965.0,5902.0,5902.0,882705.0,24880368000.0
HOSE,2017-09-21,5944.0,6007.0,5881.0,5965.0,1389322.0,39272673000.0
HOSE,2017-09-22,5965.0,6154.0,5965.0,6133.0,3958618.0,114564520000.0
HOSE,2017-09-25,6133.0,6385.0,6091.0,6322.0,3381864.0,100671500000.0
HOSE,2017-09-26,6364.0,6469.0,6322.0,6427.0,2766949.0,84277730000.0
HOSE,2017-09-27,6406.0,6406.0,6301.0,6322.0,1153295.0,34827110000.0
HOSE,2017-09-28,6952.0,6952.0,6301.0,6364.0,1223493.0,37043892000.0
HOSE,2017-09-29,6364.0,6448.0,6322.0,6427.0,920886.0,27963855000.0
HOSE,2017-10-02,6448.0,6448.0,6364.0,6385.0,755459.0,23057650000.0
HOSE,2017-10-03,6343.0,6406.0,6280.0,6364.0,1368746.0,41341178000.0
HOSE,2017-10-04,6364.0,6490.0,6364.0,6490.0,1937080.0,59271340000.0
HOSE,2017-10-05,6490.0,6595.0,6406.0,6406.0,3049742.0,94610680000.0
HOSE,2017-10-06,6406.0,6595.0,6406.0,6574.0,2764427.0,85800395000.0
HOSE,2017-10-09,6574.0,6784.0,6574.0,6700.0,3064014.0,97793835000.0
HOSE,2017-10-10,6511.0,6784.0,6511.0,6700.0,1666381.0,53296865000.0
HOSE,2017-10-11,6721.0,6763.0,6679.0,6721.0,1813951.0,57953740000.0
HOSE,2017-10-12,6721.0,6742.0,6658.0,6679.0,1384961.0,44123967000.0
HOSE,2017-10-13,6700.0,6826.0,6616.0,6805.0,1752064.0,56380375000.0
HOSE,2017-10-16,6805.0,6889.0,6784.0,6868.0,1321717.0,43065680000.0
HOSE,2017-10-17,6868.0,6889.0,6847.0,6889.0,953781.0,31185870000.0
HOSE,2017-10-18,6973.0,7057.0,6889.0,6910.0,2272988.0,75377950000.0
HOSE,2017-10-19,6910.0,6931.0,6763.0,6805.0,1941687.0,63159894000.0
HOSE,2017-10-20,6805.0,6826.0,6616.0,6658.0,2328487.0,74265670000.0
HOSE,2017-10-23,6658.0,6658.0,6448.0,6448.0,2601188.0,80599245000.0
HOSE,2017-10-24,5818.0,6553.0,5818.0,6532.0,2602005.0,79907580000.0
HOSE,2017-10-25,6553.0,6742.0,6511.0,6700.0,1101897.0,34782290000.0
HOSE,2017-10-26,6700.0,6742.0,6595.0,6616.0,1924655.0,61116457000.0
HOSE,2017-10-27,6616.0,6700.0,6553.0,6700.0,909500.0,28759648000.0
HOSE,2017-10-30,6742.0,6805.0,6574.0,6574.0,1998813.0,63855706000.0
HOSE,2017-10-31,6700.0,6700.0,6364.0,6427.0,2365341.0,72869050000.0
HOSE,2017-11-01,6427.0,6511.0,6427.0,6448.0,954826.0,29391819000.0
HOSE,2017-11-02,6448.0,6469.0,6259.0,6259.0,3243328.0,97949420000.0
HOSE,2017-11-03,6259.0,6406.0,6154.0,6385.0,2147564.0,64137230000.0
HOSE,2017-11-06,6301.0,6490.0,6301.0,6469.0,798248.0,24432486000.0
HOSE,2017-11-07,6469.0,6532.0,6448.0,6469.0,1229311.0,38043443000.0
HOSE,2017-11-08,6490.0,6595.0,6469.0,6595.0,1340921.0,41764037000.0
HOSE,2017-11-09,6595.0,6658.0,6553.0,6616.0,1171786.0,36844850000.0
HOSE,2017-11-10,6616.0,6784.0,6616.0,6721.0,2280926.0,72702230000.0
HOSE,2017-11-13,6742.0,6784.0,6658.0,6679.0,1861000.0,59531612000.0
HOSE,2017-11-14,6679.0,6910.0,6637.0,6763.0,1848620.0,59405880000.0
HOSE,2017-11-15,6889.0,6931.0,6763.0,6826.0,1475303.0,48065528000.0
HOSE,2017-11-16,6847.0,6973.0,6826.0,6952.0,4200524.0,138562810000.0
HOSE,2017-11-17,6973.0,7015.0,6847.0,6952.0,2288362.0,75677220000.0
HOSE,2017-11-20,6952.0,6973.0,6805.0,6889.0,1424314.0,46793957000.0
HOSE,2017-11-21,6889.0,7036.0,6826.0,6889.0,2009143.0,66268697000.0
HOSE,2017-11-22,6868.0,7121.0,6721.0,7121.0,2907841.0,96744500000.0
HOSE,2017-11-23,7121.0,7310.0,7079.0,7142.0,2520785.0,86526440000.0
HOSE,2017-11-24,7184.0,7184.0,7036.0,7163.0,1537052.0,52102940000.0
HOSE,2017-11-27,7163.0,7268.0,7100.0,7184.0,1772248.0,60578447000.0
HOSE,2017-11-28,7142.0,7247.0,7100.0,7142.0,1486928.0,50653426000.0
HOSE,2017-11-29,7142.0,7268.0,7142.0,7247.0,1466786.0,50399650000.0
HOSE,2017-11-30,7310.0,7457.0,7268.0,7331.0,3947759.0,138372420000.0
HOSE,2017-12-01,7352.0,7415.0,7310.0,7394.0,2204688.0,77230250000.0
HOSE,2017-12-04,7394.0,7688.0,7394.0,7667.0,2828261.0,102110860000.0
HOSE,2017-12-05,7688.0,7688.0,7352.0,7352.0,2451061.0,87906845000.0
HOSE,2017-12-06,7331.0,7457.0,7247.0,7331.0,2935533.0,102092420000.0
HOSE,2017-12-07,7331.0,7604.0,7331.0,7604.0,2485591.0,88337000000.0
HOSE,2017-12-08,7604.0,7604.0,7499.0,7562.0,1018775.0,36638163000.0
HOSE,2017-12-11,7541.0,7541.0,7352.0,7436.0,2361314.0,83874350000.0
HOSE,2017-12-12,7415.0,7478.0,6700.0,7268.0,6629673.0,222576050000.0
HOSE,2017-12-13,7268.0,7310.0,6931.0,7100.0,1608497.0,53907380000.0
HOSE,2017-12-14,7100.0,7205.0,7057.0,7184.0,1835286.0,62321365000.0
HOSE,2017-12-15,7184.0,7247.0,7121.0,7184.0,1141285.0,38970890000.0
HOSE,2017-12-18,7247.0,7394.0,7247.0,7373.0,1869613.0,65240960000.0
HOSE,2017-12-19,7436.0,7436.0,7289.0,7310.0,1988171.0,69606880000.0
HOSE,2017-12-20,7310.0,7436.0,7289.0,7310.0,4205447.0,147271570000.0
HOSE,2017-12-21,7394.0,7394.0,7289.0,7289.0,4333480.0,151660450000.0
HOSE,2017-12-22,7289.0,7331.0,7226.0,7268.0,2073496.0,71802175000.0
HOSE,2017-12-25,7268.0,7352.0,7205.0,7247.0,3242655.0,112159880000.0
HOSE,2017-12-26,7247.0,7289.0,7184.0,7289.0,4904103.0,168917610000.0
HOSE,2017-12-27,7289.0,7709.0,7289.0,7667.0,6668024.0,241150790000.0
HOSE,2017-12-28,7688.0,7793.0,7688.0,7730.0,5694848.0,210028560000.0
HOSE,2017-12-29,7772.0,7877.0,7688.0,7751.0,4466849.0,165680500000.0
HOSE,2018-01-02,7772.0,8171.0,7730.0,8150.0,3657426.0,138684760000.0
HOSE,2018-01-03,8150.0,8213.0,7982.0,8129.0,5056543.0,195796340000.0
HOSE,2018-01-04,8129.0,8171.0,8066.0,8150.0,6365641.0,246365010000.0
HOSE,2018-01-05,8192.0,8297.0,8066.0,8150.0,6453452.0,250460400000.0
HOSE,2018-01-08,8150.0,8423.0,8150.0,8423.0,3879771.0,153163430000.0
HOSE,2018-01-09,8444.0,8549.0,8192.0,8465.0,4745410.0,189687870000.0
HOSE,2018-01-10,8507.0,8549.0,8276.0,8360.0,4638024.0,185466540000.0
HOSE,2018-01-11,8360.0,8402.0,8192.0,8402.0,4924236.0,194628100000.0
HOSE,2018-01-12,8402.0,8444.0,8171.0,8213.0,7568499.0,299441750000.0
HOSE,2018-01-15,8213.0,8255.0,8045.0,8192.0,3366618.0,130826170000.0
HOSE,2018-01-16,8192.0,8255.0,8087.0,8150.0,3387031.0,131473160000.0
HOSE,2018-01-17,8150.0,8444.0,8129.0,8192.0,4081715.0,161573860000.0
HOSE,2018-01-18,8045.0,8297.0,8045.0,8297.0,3733257.0,144696430000.0
HOSE,2018-01-19,8318.0,8486.0,8234.0,8297.0,4677507.0,185686700000.0
HOSE,2018-01-22,8297.0,8507.0,8297.0,8444.0,4545380.0,182170170000.0
HOSE,2018-01-23,8507.0,8780.0,8444.0,8696.0,7923102.0,328410530000.0
HOSE,2018-01-24,8759.0,8885.0,8633.0,8633.0,4139581.0,172404880000.0
HOSE,2018-01-25,8654.0,8969.0,8465.0,8780.0,8429425.0,352476500000.0
HOSE,2018-01-26,8822.0,8927.0,8675.0,8843.0,4970555.0,208339940000.0
HOSE,2018-01-29,8822.0,8990.0,8801.0,8822.0,4937869.0,208846700000.0
HOSE,2018-01-30,8801.0,8801.0,8654.0,8738.0,3927399.0,163125460000.0
HOSE,2018-01-31,8738.0,8927.0,8717.0,8759.0,6436073.0,270885160000.0
HOSE,2018-02-01,8759.0,8801.0,8549.0,8612.0,6434280.0,265677080000.0
HOSE,2018-02-02,8612.0,8759.0,8591.0,8717.0,3810505.0,157465500000.0
HOSE,2018-02-05,8738.0,8843.0,8381.0,8402.0,5066909.0,207889100000.0
HOSE,2018-02-06,8108.0,8297.0,7583.0,8171.0,7329750.0,273424910000.0
HOSE,2018-02-07,8213.0,8801.0,8213.0,8549.0,2625378.0,106661134000.0
HOSE,2018-02-08,8549.0,8654.0,8297.0,8297.0,2011871.0,80600950000.0
HOSE,2018-02-09,7667.0,8444.0,7667.0,8381.0,3861562.0,149843410000.0
HOSE,2018-02-12,8549.0,8822.0,8549.0,8822.0,2149455.0,88760386000.0
HOSE,2018-02-13,8927.0,9263.0,8822.0,9179.0,5453039.0,235706760000.0
HOSE,2018-02-21,9179.0,9515.0,9179.0,9347.0,3300915.0,147863000000.0
HOSE,2018-02-22,9410.0,9452.0,9221.0,9284.0,3505413.0,155859000000.0
HOSE,2018-02-23,9284.0,9452.0,9221.0,9389.0,4133818.0,184061950000.0
HOSE,2018-02-26,9410.0,9704.0,9410.0,9515.0,10048941.0,455402700000.0
HOSE,2018-02-27,9536.0,9767.0,9494.0,9746.0,4107205.0,189046370000.0
HOSE,2018-02-28,9767.0,9956.0,9620.0,9872.0,4274179.0,200486040000.0
HOSE,2018-03-01,9872.0,9977.0,9599.0,9662.0,5379316.0,250494220000.0
HOSE,2018-03-02,9662.0,9809.0,9494.0,9767.0,5264337.0,241675630000.0
HOSE,2018-03-05,9767.0,9893.0,9242.0,9242.0,6171135.0,283795360000.0
HOSE,2018-03-06,9242.0,9641.0,9221.0,9641.0,4279645.0,193182960000.0
HOSE,2018-03-07,9662.0,9746.0,9431.0,9494.0,5017215.0,228712640000.0
HOSE,2018-03-08,9620.0,9620.0,9452.0,9515.0,4041111.0,183220620000.0
HOSE,2018-03-09,9557.0,9851.0,9536.0,9830.0,4829484.0,224425350000.0
HOSE,2018-03-12,9872.0,10208.0,9872.0,10208.0,4944538.0,238381990000.0
HOSE,2018-03-13,10229.0,10334.0,10082.0,10334.0,3683159.0,179215760000.0
HOSE,2018-03-14,10607.0,10712.0,10292.0,10334.0,2974601.0,146886500000.0
HOSE,2018-03-15,10355.0,10418.0,10208.0,10376.0,4032484.0,198663520000.0
HOSE,2018-03-16,10460.0,10649.0,10397.0,10586.0,4163554.0,208881750000.0
HOSE,2018-03-19,10712.0,10859.0,10628.0,10859.0,4889388.0,249757990000.0
HOSE,2018-03-20,10975.0,11206.0,10859.0,11183.0,4552573.0,218118960000.0
HOSE,2018-03-21,11183.0,11275.0,10975.0,11067.0,6287554.0,302088500000.0
HOSE,2018-03-22,11067.0,11113.0,10813.0,10859.0,5892543.0,278726540000.0
HOSE,2018-03-23,10859.0,10859.0,10282.0,10628.0,6436238.0,294026740000.0
HOSE,2018-03-26,10628.0,10929.0,10536.0,10929.0,2814607.0,130721480000.0
HOSE,2018-03-27,10998.0,11160.0,10905.0,10975.0,3305080.0,158003350000.0
HOSE,2018-03-28,10952.0,10998.0,10790.0,10836.0,2276552.0,107166155000.0
HOSE,2018-03-29,10905.0,10905.0,10767.0,10767.0,2039780.0,95664320000.0
HOSE,2018-03-30,10628.0,10836.0,10628.0,10790.0,2092042.0,97357100000.0
HOSE,2018-04-02,10813.0,11367.0,10813.0,11367.0,4372662.0,210674930000.0
HOSE,2018-04-03,11367.0,11437.0,11206.0,11321.0,3577394.0,175578280000.0
HOSE,2018-04-04,11321.0,11506.0,11298.0,11344.0,3555414.0,175417970000.0
HOSE,2018-04-05,11367.0,11506.0,11321.0,11506.0,3934100.0,194455910000.0
HOSE,2018-04-06,11529.0,11876.0,11506.0,11760.0,5500996.0,278873870000.0
HOSE,2018-04-09,11783.0,11899.0,11645.0,11806.0,3474752.0,177067020000.0
HOSE,2018-04-10,11830.0,11922.0,11575.0,11668.0,4550311.0,231172520000.0
HOSE,2018-04-11,11668.0,11760.0,11275.0,11275.0,6377260.0,316598420000.0
HOSE,2018-04-12,11113.0,11529.0,11113.0,11529.0,3604332.0,176348550000.0
HOSE,2018-04-13,11552.0,11645.0,11183.0,11206.0,3102131.0,152358200000.0
HOSE,2018-04-16,11183.0,11344.0,11021.0,11229.0,2787061.0,135250050000.0
HOSE,2018-04-17,11229.0,11437.0,11160.0,11437.0,3122300.0,153014370000.0
HOSE,2018-04-18,11437.0,11622.0,11252.0,11298.0,3237045.0,160766500000.0
HOSE,2018-04-19,11090.0,11321.0,10905.0,11021.0,4945285.0,237533700000.0
HOSE,2018-04-20,11090.0,11160.0,10952.0,11113.0,3450025.0,165462670000.0
HOSE,2018-04-23,11183.0,11275.0,10166.0,10282.0,8144218.0,374077300000.0
HOSE,2018-04-24,10305.0,10490.0,9981.0,10258.0,3660608.0,162856000000.0
HOSE,2018-04-26,10282.0,10282.0,9357.0,9380.0,7285702.0,307624250000.0
HOSE,2018-04-27,8456.0,10166.0,8456.0,9796.0,4667596.0,193581120000.0
HOSE,2018-05-02,9935.0,9958.0,9588.0,9704.0,2669126.0,113190900000.0
HOSE,2018-05-03,9149.0,10120.0,9149.0,10051.0,3695726.0,155257650000.0
HOSE,2018-05-04,10051.0,10212.0,9981.0,10074.0,2929704.0,128122950000.0
HOSE,2018-05-07,10097.0,10628.0,10074.0,10628.0,4340830.0,194198950000.0
HOSE,2018-05-08,10628.0,10674.0,10466.0,10490.0,2703990.0,123670740000.0
HOSE,2018-05-09,10490.0,10490.0,10189.0,10258.0,2964394.0,132956120000.0
HOSE,2018-05-10,10258.0,10351.0,9704.0,9796.0,4538604.0,197992050000.0
HOSE,2018-05-11,9796.0,10212.0,9588.0,10166.0,3944111.0,168501540000.0
HOSE,2018-05-14,10189.0,10305.0,10051.0,10235.0,1239598.0,54742190000.0
HOSE,2018-05-15,10305.0,10466.0,10166.0,10282.0,2883487.0,128985285000.0
HOSE,2018-05-16,10235.0,11298.0,9935.0,9935.0,3938151.0,172315790000.0
HOSE,2018-05-17,9819.0,10074.0,9819.0,9912.0,2023797.0,87061610000.0
HOSE,2018-05-18,9912.0,10027.0,9496.0,9889.0,2708148.0,115160210000.0
HOSE,2018-05-21,9958.0,10004.0,9750.0,9750.0,1908680.0,81783505000.0
HOSE,2018-05-22,9704.0,9704.0,9265.0,9496.0,4833825.0,199045960000.0
HOSE,2018-05-23,9519.0,9588.0,9288.0,9588.0,2846035.0,116253410000.0
HOSE,2018-05-24,9635.0,9635.0,9450.0,9473.0,1360084.0,56068830000.0
HOSE,2018-05-25,9473.0,9588.0,9219.0,9242.0,3370106.0,136953630000.0
HOSE,2018-05-28,9126.0,9196.0,8318.0,8364.0,6642188.0,249837930000.0
HOSE,2018-05-29,7532.0,9149.0,7532.0,9080.0,4694583.0,178735040000.0
HOSE,2018-05-30,9126.0,9173.0,8849.0,8872.0,3049815.0,118670295000.0
HOSE,2018-05-31,8872.0,9242.0,8826.0,9242.0,3560671.0,139934760000.0
HOSE,2018-06-01,9242.0,9519.0,9103.0,9357.0,5402896.0,218089930000.0
HOSE,2018-06-04,9242.0,9704.0,9126.0,9704.0,5546226.0,227813830000.0
HOSE,2018-06-05,9704.0,9773.0,9542.0,9635.0,4692768.0,195571900000.0
HOSE,2018-06-06,9635.0,10051.0,9542.0,10004.0,5668743.0,239998940000.0
HOSE,2018-06-07,10004.0,10074.0,9796.0,9796.0,5212644.0,223457980000.0
HOSE,2018-06-08,9796.0,10027.0,9773.0,9958.0,3702961.0,158501770000.0
HOSE,2018-06-11,9981.0,10120.0,9773.0,9843.0,4129106.0,177983500000.0
HOSE,2018-06-12,10166.0,10166.0,9334.0,9612.0,6941376.0,287473040000.0
HOSE,2018-06-13,9635.0,9750.0,9473.0,9588.0,2338458.0,97058350000.0
HOSE,2018-06-14,9588.0,9704.0,9380.0,9380.0,3797018.0,156583080000.0
HOSE,2018-06-15,9427.0,9612.0,9288.0,9542.0,3289834.0,135115120000.0
HOSE,2018-06-18,9565.0,9658.0,9173.0,9196.0,5078608.0,205807060000.0
HOSE,2018-06-19,9196.0,9196.0,8526.0,9011.0,8643727.0,329337500000.0
HOSE,2018-06-20,9011.0,9196.0,8918.0,9103.0,2915611.0,114392070000.0
